# index, gene, tax_id, _pos
401,9606,5350,"array([3.1312508, 1.3674232])"
402,9606,6588,"array([3.13784549, 1.3774404 ])"
403,7227,49805,"array([3.16713648, 1.37395407])"
404,9606,5045,"array([3.12957858, 1.35975961])"
405,7227,53560,"array([3.07197793, 1.36885628])"
406,7227,246497,"array([3.15617673, 1.39968565])"
407,9606,57575,"array([3.13194832, 1.36785435])"
408,7227,246638,"array([3.08489202, 1.40142518])"
409,9606,22866,"array([3.10946722, 1.36685264])"
410,7227,318846,"array([3.07208753, 1.30790436])"
411,9606,1647,"array([3.10614901, 1.33688349])"
412,7227,318847,"array([3.06816778, 1.31252536])"
413,7227,318855,"array([3.07354616, 1.30638734])"
414,7227,318918,"array([3.09885763, 1.30352038])"
415,7227,319033,"array([3.05916893, 1.33146414])"
416,7227,326122,"array([3.17820741, 1.33425993])"
417,9606,2158,"array([3.13654061, 1.34283244])"
418,7227,326128,"array([3.0835218 , 1.29782723])"
419,9606,2648,"array([3.11014356, 1.33449286])"
420,7227,326273,"array([3.07079598, 1.30962186])"
421,7227,2768677,"array([3.16980382, 1.37314739])"
422,7227,3354888,"array([3.16164922, 1.33160601])"
423,9606,409,"array([3.12110454, 1.34951808])"
424,7227,3771854,"array([3.09441207, 1.31781776])"
425,9606,8850,"array([3.10955397, 1.33799835])"
426,9606,54815,"array([3.11031828, 1.33161726])"
427,9606,57459,"array([3.10907332, 1.33591049])"
428,7227,3772007,"array([3.08207882, 1.30686261])"
429,7227,3772575,"array([3.104467  , 1.30997272])"
430,9606,6314,"array([3.11322233, 1.33790808])"
431,7227,3772619,"array([3.09744728, 1.31659385])"
432,7227,3772632,"array([3.09283557, 1.31450077])"
433,7227,5657767,"array([3.1242423 , 1.36778436])"
434,9606,133,"array([3.12872356, 1.38929974])"
435,9606,796,"array([3.11649574, 1.37238298])"
436,9606,3672,"array([3.12421066, 1.36285883])"
437,9606,3673,"array([3.12595685, 1.36143401])"
438,9606,4313,"array([3.12794254, 1.35972681])"
439,9606,5118,"array([3.13794283, 1.36942895])"
440,9606,5347,"array([3.11545622, 1.34421059])"
441,9606,7052,"array([3.12000481, 1.35112643])"
442,9606,7057,"array([3.12251428, 1.35959015])"
443,9606,80781,"array([3.1301919 , 1.35606426])"
444,9606,149233,"array([3.11936315, 1.37299518])"
445,7227,5740544,"array([3.11028013, 1.30228828])"
446,7227,26067080,"array([3.08624859, 1.31096385])"
447,9606,80176,"array([3.10716575, 1.32981497])"
448,9606,84727,"array([3.09912985, 1.34363738])"
449,9606,92369,"array([3.10563771, 1.32181243])"
450,7227,33212,"array([3.09287234, 1.29329164])"
451,9606,4204,"array([3.11289808, 1.33148675])"
452,7227,38258,"array([3.16281254, 1.3600749 ])"
453,9606,144363,"array([3.1376155 , 1.35152307])"
454,9606,351,"array([3.11729752, 1.34684046])"
455,9606,4015,"array([3.12037494, 1.35649278])"
456,9606,4790,"array([3.11579475, 1.34493409])"
457,9606,51593,"array([3.11307062, 1.34286466])"
458,9606,51808,"array([3.1254066 , 1.33695269])"
459,9606,5669,"array([3.1309848 , 1.34921176])"
460,9606,7936,"array([3.11235331, 1.35035073])"
461,7227,42066,"array([3.17489579, 1.34185529])"
462,9606,51251,"array([3.13251478, 1.34661667])"
463,7227,34416,"array([3.12554498, 1.28787619])"
464,9606,9125,"array([3.11528242, 1.33329054])"
465,7227,59223,"array([3.17689938, 1.33016094])"
466,7227,43673,"array([3.08955568, 1.38101391])"
467,9606,23435,"array([3.1194748 , 1.34398924])"
468,7227,40620,"array([3.15611076, 1.38344662])"
469,9606,3265,"array([3.12314127, 1.3543746 ])"
470,9606,3684,"array([3.13046753, 1.36530239])"
471,7227,44879,"array([3.09679301, 1.29565525])"
472,9606,8968,"array([3.11452651, 1.33704912])"
473,9606,9367,"array([3.1225559 , 1.34978982])"
474,7955,30138,"array([3.17515496, 1.36003614])"
475,7955,30523,"array([3.0988767 , 1.31263817])"
476,9606,1877,"array([3.11631968, 1.33098869])"
477,9606,7088,"array([3.10652322, 1.3396334 ])"
478,9606,7090,"array([3.10906468, 1.33786348])"
479,7955,30546,"array([3.0846801 , 1.38532777])"
480,9606,4804,"array([3.10648663, 1.35651975])"
481,9606,4908,"array([3.10495459, 1.36814391])"
482,7955,30707,"array([3.13822571, 1.39908384])"
483,9606,1080,"array([3.12080986, 1.35562591])"
484,7955,321940,"array([3.0480956 , 1.33406397])"
485,7955,323865,"array([3.14644037, 1.32710521])"
486,9606,3842,"array([3.12022735, 1.34473824])"
487,7955,334932,"array([3.12777274, 1.29941758])"
488,7955,337795,"array([3.14022564, 1.2879598 ])"
489,9606,7046,"array([3.12416951, 1.32952358])"
490,7955,352910,"array([3.07026536, 1.35087257])"
491,9606,5424,"array([3.11640121, 1.34299743])"
492,7955,378726,"array([3.08692001, 1.28525445])"
493,9606,22881,"array([3.10361059, 1.31844985])"
494,7955,393313,"array([3.13894159, 1.37764142])"
495,9606,7335,"array([3.12016996, 1.3517938 ])"
496,9606,7336,"array([3.10920517, 1.34907262])"
497,7955,405788,"array([3.0751067 , 1.30986641])"
498,9606,7421,"array([3.10958839, 1.33878842])"
499,7955,406836,"array([3.15694266, 1.32888155])"
500,7955,445403,"array([3.08710616, 1.32764966])"
501,9606,5905,"array([3.11710366, 1.34393556])"
502,9606,6612,"array([3.11228569, 1.33878225])"
503,9606,6613,"array([3.11210581, 1.34020486])"
504,7955,557239,"array([3.14609603, 1.38923321])"
505,7955,564464,"array([3.10453038, 1.30586631])"
506,7955,567941,"array([3.1338211 , 1.29981823])"
507,9606,3091,"array([3.11419733, 1.34070735])"
508,7955,619245,"array([3.13504307, 1.41413449])"
509,9606,9423,"array([3.1251551 , 1.37725084])"
510,7955,641324,"array([3.08406502, 1.38448852])"
511,7955,799352,"array([3.17568908, 1.32924727])"
512,9606,91,"array([3.13374617, 1.34124044])"
513,7955,100004076,"array([3.1568106 , 1.38422472])"
514,9606,821,"array([3.12524242, 1.35072021])"
515,7955,100004133,"array([3.11444797, 1.30219347])"
516,9606,1642,"array([3.1139025 , 1.33995014])"
517,7955,100006041,"array([3.18425413, 1.33360681])"
518,9606,118429,"array([3.14538165, 1.34312205])"
519,7955,100141360,"array([3.16169592, 1.33063186])"
520,9606,8452,"array([3.1189009 , 1.34288428])"
521,9606,2873,"array([3.11378026, 1.3353648 ])"
522,7955,100913078,"array([3.07153173, 1.37443008])"
523,9606,2060,"array([3.11171466, 1.35286995])"
524,7955,560700,"array([3.06609704, 1.31638657])"
525,9606,1856,"array([3.10245294, 1.34238287])"
526,9606,836,"array([3.11518901, 1.35048847])"
527,10090,14939,"array([3.08010803, 1.34488721])"
528,10090,16173,"array([3.1011593 , 1.38356238])"
529,10090,56399,"array([3.12927142, 1.32993941])"
