# index, gene, tax_id, _pos
301,4896,2542439,"array([ 2.67044649, -0.60208912])"
302,4896,2542507,"array([ 2.74066117, -0.64508978])"
303,4896,2542549,"array([ 2.63470471, -0.6334018 ])"
304,4896,2542577,"array([ 2.66001273, -0.59243604])"
305,4896,2542592,"array([ 2.60361851, -0.69412718])"
306,4896,2542597,"array([ 2.71933372, -0.65938764])"
307,4896,2542665,"array([ 2.74931531, -0.56306639])"
308,4896,2542689,"array([ 2.68598807, -0.69713369])"
309,4896,2542826,"array([ 2.68101509, -0.59143914])"
310,4896,2543096,"array([ 2.58965176, -0.64867271])"
311,4896,2543254,"array([ 2.70331958, -0.51697306])"
312,4896,2543308,"array([ 2.75195963, -0.60694175])"
313,4896,2543426,"array([ 2.72775583, -0.66284805])"
314,4896,2543443,"array([ 2.69112842, -0.60711166])"
315,4896,2543452,"array([ 2.69494568, -0.65605224])"
316,4896,2543667,"array([ 2.64429059, -0.5941483 ])"
317,4896,3361561,"array([ 2.61561714, -0.60271085])"
318,4896,2538703,"array([ 2.29338486, -0.44891833])"
319,4896,2541866,"array([ 2.82704125, -0.83630785])"
320,4896,2542635,"array([ 2.82210831, -0.75760454])"
321,4896,2538705,"array([ 2.32132296, -0.7607053 ])"
322,4896,2538973,"array([ 2.56258463, -0.69636149])"
323,4896,2538853,"array([ 2.69630503, -0.75718206])"
324,4896,2538890,"array([ 2.54812832, -0.65208981])"
325,4896,2538931,"array([ 2.79346052, -0.39004335])"
326,4896,2539066,"array([ 2.55534728, -0.64947599])"
327,4896,2539082,"array([ 2.72271901, -0.55926382])"
328,4896,2539090,"array([ 2.83759044, -0.52788889])"
329,4896,2539209,"array([ 2.77688618, -0.51411557])"
330,4896,2539258,"array([ 2.82608033, -0.3765445 ])"
331,4896,2539420,"array([ 2.67526261, -0.63801813])"
332,4896,2539737,"array([ 2.69539363, -0.61803603])"
333,4896,2540249,"array([ 2.70118462, -0.58821292])"
334,4896,2540348,"array([ 2.76072365, -0.59759512])"
335,4896,2540352,"array([ 2.69161355, -0.63688592])"
336,4896,2540601,"array([ 2.72811602, -0.55186548])"
337,4896,2540719,"array([ 2.81739894, -0.56220246])"
338,4896,2540936,"array([ 2.65616928, -0.6260581 ])"
339,4896,2540992,"array([ 2.76778993, -0.58297875])"
340,4896,2541045,"array([ 2.81848873, -0.60087418])"
341,4896,2541120,"array([ 2.74409414, -0.60721151])"
342,4896,2541620,"array([ 2.8348531 , -0.56065011])"
343,4896,2541633,"array([ 2.77534539, -0.60568437])"
344,4896,2541746,"array([ 2.66145504, -0.6369421 ])"
345,4896,2541858,"array([ 2.66139739, -0.62608694])"
346,4896,2542036,"array([ 2.72635881, -0.62711137])"
347,4896,2542102,"array([ 2.68837152, -0.62518902])"
348,4896,2542226,"array([ 2.86749319, -0.48365893])"
349,4896,2542313,"array([ 2.80759934, -0.52545614])"
350,4896,2542318,"array([ 2.65452735, -0.64430038])"
351,4896,2542489,"array([ 2.69881256, -0.60616413])"
352,4896,2542558,"array([ 2.76754943, -0.60123656])"
353,4896,2543304,"array([ 2.615662  , -0.63208361])"
354,4896,2543580,"array([ 2.73153083, -0.61992204])"
355,4896,3361306,"array([ 2.84482283, -0.43917268])"
356,4896,3361558,"array([ 2.71203766, -0.64198476])"
357,4896,5802828,"array([ 2.69721417, -0.62290829])"
358,4896,2538708,"array([ 2.6036615 , -0.60077007])"
359,4896,2539117,"array([ 2.70921545, -0.72292568])"
360,4896,2539260,"array([ 2.62212832, -0.69559849])"
361,4896,2539312,"array([ 2.6224437 , -0.63595307])"
