# index, label, _pos
1800,660,"array([19.15469937, 14.64489618])"
1801,661,"array([19.62580436, 14.72380316])"
1802,662,"array([19.239877  , 14.48438893])"
1803,663,"array([18.36507893, 14.21625109])"
1804,664,"array([19.28588127, 15.25892586])"
1805,665,"array([18.44378314, 14.54562272])"
1806,666,"array([18.59891978, 14.3944868 ])"
1807,667,"array([19.99900158, 15.6334218 ])"
1808,668,"array([17.56922887, 14.43551916])"
1809,669,"array([19.02403601, 15.38964173])"
1810,670,"array([19.93159679, 16.09800383])"
1811,671,"array([17.95024223, 15.55240333])"
1812,672,"array([16.69821161, 15.4712121 ])"
1813,673,"array([19.31224442, 15.02334624])"
1814,674,"array([17.71793383, 15.06845858])"
1815,675,"array([18.44598866, 15.87620946])"
1816,676,"array([19.84123313, 15.50579861])"
1817,677,"array([18.62020075, 16.88715754])"
1818,678,"array([16.77417675, 15.51424423])"
1819,679,"array([18.73431172, 15.47640094])"
1820,680,"array([18.23189948, 15.0830742 ])"
1821,681,"array([20.21095547, 16.35906177])"
1822,682,"array([17.2091915 , 14.86979787])"
1823,683,"array([20.15838634, 15.33169883])"
1824,684,"array([19.49413579, 15.75765346])"
1825,685,"array([17.50594194, 15.78770078])"
1826,686,"array([19.46423066, 17.56322697])"
1827,687,"array([18.05944007, 14.74167377])"
1828,688,"array([18.90141543, 16.31296355])"
1829,689,"array([20.07247233, 16.73746169])"
1830,690,"array([18.40404167, 15.08659537])"
1831,691,"array([19.35382954, 16.19578967])"
1832,692,"array([17.24801306, 15.23229249])"
1833,693,"array([18.6166648 , 17.34969177])"
1834,694,"array([19.49583594, 17.21601039])"
1835,695,"array([19.3581756 , 16.41366044])"
1836,696,"array([19.12465389, 16.82775629])"
1837,697,"array([16.92005286, 16.51613718])"
1838,698,"array([17.87284261, 16.14898947])"
1839,699,"array([19.73377499, 16.80766874])"
1840,700,"array([18.25237976, 16.11060585])"
1841,701,"array([17.47874325, 16.85841161])"
1842,702,"array([17.63371654, 15.716224  ])"
1843,703,"array([17.3961049 , 14.71842841])"
1844,704,"array([17.96192996, 16.78741754])"
1845,705,"array([19.32216836, 17.25911848])"
1846,706,"array([18.88779863, 16.01479222])"
1847,707,"array([18.2914846 , 16.61765128])"
1848,708,"array([17.65713988, 16.66265887])"
1849,709,"array([16.70647795, 16.25881232])"
1850,710,"array([18.68619745, 17.76143484])"
1851,711,"array([16.77619044, 16.84164542])"
1852,712,"array([17.21098872, 16.38524073])"
1853,713,"array([17.68450432, 17.45793616])"
1854,714,"array([18.66315331, 17.11185133])"
1855,715,"array([17.11023939, 16.01195871])"
1856,716,"array([17.31911445, 17.4701743 ])"
1857,717,"array([18.23991538, 17.75463349])"
1858,718,"array([17.56464545, 17.23794562])"
1859,719,"array([18.24025934, 17.54619246])"
1860,720,"array([17.63913851, 17.49128533])"
1861,2040,"array([17.54268279, 17.43537358])"
1862,721,"array([17.2470167 , 17.21893524])"
1863,2041,"array([17.33235081, 17.29270545])"
1864,722,"array([17.7916207, 17.6744324])"
1865,2042,"array([17.87835055, 17.655186  ])"
1866,723,"array([18.3088082 , 17.77450157])"
1867,2043,"array([18.38715584, 17.72661692])"
1868,724,"array([17.40226561, 16.72051259])"
1869,2044,"array([17.41175419, 16.62428706])"
1870,725,"array([18.58117099, 17.54792733])"
1871,2045,"array([18.50999306, 17.6101912 ])"
1872,726,"array([18.10396419, 17.54468446])"
1873,2046,"array([18.01981558, 17.58468625])"
1874,727,"array([16.85630654, 16.5773934 ])"
1875,2047,"array([16.77578718, 16.56176381])"
1876,728,"array([19.2754084 , 17.50641026])"
1877,2048,"array([19.37641668, 17.45925897])"
1878,729,"array([17.69548889, 16.63414978])"
1879,2049,"array([17.70238077, 16.73416563])"
1880,730,"array([16.87585548, 16.09475539])"
1881,2050,"array([16.93422856, 16.17773782])"
1882,731,"array([19.04035285, 16.54701112])"
1883,2051,"array([19.08523917, 16.45616091])"
1884,732,"array([20.1283921, 16.7305383])"
1885,2052,"array([20.18063601, 16.64664003])"
1886,733,"array([17.75178273, 17.02718098])"
1887,2053,"array([17.73153401, 16.93005907])"
1888,734,"array([19.03031901, 17.09882413])"
1889,2054,"array([18.96023368, 17.03989549])"
1890,735,"array([18.46342105, 16.32172382])"
1891,2055,"array([18.36565764, 16.33852016])"
1892,736,"array([17.1409211 , 16.40442898])"
1893,2056,"array([17.07302736, 16.33251119])"
1894,737,"array([18.09919114, 15.0543732 ])"
1895,2057,"array([18.16516831, 14.97928139])"
1896,738,"array([20.21340658, 16.39568778])"
1897,2058,"array([20.21827348, 16.49411335])"
1898,739,"array([18.07812155, 16.40226944])"
1899,2059,"array([18.1769484 , 16.38674969])"
1900,740,"array([18.76808865, 16.8487314 ])"
1901,2060,"array([18.83769786, 16.91226059])"
1902,741,"array([16.59329733, 15.70499816])"
1903,2061,"array([16.61814228, 15.59368401])"
1904,742,"array([19.69833877, 17.27601863])"
1905,2062,"array([19.60779485, 17.34188892])"
1906,743,"array([16.62919654, 16.50196076])"
1907,2063,"array([16.66388931, 16.53837187])"
1908,744,"array([17.47701209, 16.33519403])"
1909,2064,"array([17.4544264 , 16.42955413])"
1910,745,"array([19.21202052, 16.17706661])"
1911,2065,"array([19.17250804, 16.26843644])"
1912,746,"array([17.24165187, 14.61318956])"
1913,2066,"array([17.31198247, 14.62190234])"
1914,747,"array([18.82991571, 17.1275116 ])"
1915,2067,"array([18.72784603, 17.13001351])"
1916,748,"array([17.82180005, 15.82768859])"
1917,2068,"array([17.76719289, 15.74567347])"
1918,749,"array([16.75818738, 15.23808095])"
1919,2069,"array([16.70938256, 15.33981819])"
1920,750,"array([18.41552402, 17.10087876])"
1921,2070,"array([18.51691198, 17.11218027])"
1922,751,"array([17.56965772, 16.01090197])"
1923,2071,"array([17.65698085, 15.97265387])"
1924,752,"array([19.45379193, 16.90224968])"
1925,2072,"array([19.50045653, 16.97584612])"
1926,753,"array([18.38683303, 14.77459057])"
1927,2073,"array([18.30542049, 14.83690743])"
1928,754,"array([17.51280005, 14.69781281])"
1929,2074,"array([17.43480384, 14.66767786])"
1930,755,"array([17.62242718, 15.49967187])"
1931,2075,"array([17.67244554, 15.58205789])"
1932,756,"array([17.91202256, 15.25133051])"
1933,2076,"array([17.94319794, 15.16205654])"
1934,757,"array([20.04979583, 15.72455166])"
1935,2077,"array([19.97435586, 15.7651034 ])"
1936,758,"array([19.16684475, 15.90584012])"
1937,2078,"array([19.14428228, 16.0046841 ])"
1938,759,"array([17.1180979 , 15.04888669])"
1939,2079,"array([17.20959017, 15.0045781 ])"
1940,760,"array([18.72753177, 15.82079956])"
1941,2080,"array([18.65947266, 15.74858549])"
1942,761,"array([19.34743735, 15.31545523])"
1943,2081,"array([19.257916  , 15.25845094])"
1944,762,"array([19.08153041, 16.30902425])"
1945,2082,"array([19.10116254, 16.20687953])"
1946,763,"array([19.61099462, 17.19023739])"
1947,2083,"array([19.57853172, 17.11411032])"
1948,764,"array([18.97615397, 15.10410015])"
1949,2084,"array([19.07652342, 15.14973889])"
1950,765,"array([17.49854973, 14.93445314])"
1951,2085,"array([17.39881425, 14.95345898])"
1952,766,"array([17.92884586, 15.86580773])"
1953,2086,"array([17.83830132, 15.90038347])"
1954,767,"array([18.44549754, 15.53362445])"
1955,2087,"array([18.51726457, 15.60547796])"
1956,768,"array([19.22777462, 15.54072396])"
1957,2088,"array([19.3181184 , 15.52069599])"
1958,769,"array([20.19502097, 15.69942419])"
1959,2089,"array([20.15647426, 15.59111416])"
1960,770,"array([18.17547999, 14.38420677])"
1961,2090,"array([18.28679595, 14.3698487 ])"
1962,771,"array([19.98251965, 15.26229007])"
1963,2091,"array([20.03632899, 15.35866639])"
1964,772,"array([19.57336795, 15.46818532])"
1965,2092,"array([19.48852638, 15.48665579])"
1966,773,"array([19.00275766, 14.57379887])"
1967,2093,"array([18.95629308, 14.49234823])"
1968,774,"array([18.0486937 , 14.89030909])"
1969,2094,"array([18.00649504, 14.97627348])"
1970,775,"array([19.73968322, 15.85833696])"
1971,2095,"array([19.8254855 , 15.82824819])"
1972,776,"array([19.33418989, 14.49237748])"
1973,2096,"array([19.37073978, 14.57494373])"
1974,777,"array([18.82107868, 14.28645062])"
1975,2097,"array([18.88145819, 14.35280133])"
1976,778,"array([19.42799585, 14.83465003])"
1977,2098,"array([19.4040773 , 14.74230005])"
1978,779,"array([18.64075686, 14.36829255])"
1979,2099,"array([18.53377046, 14.36341059])"
1980,780,"array([19.19962451, 14.53413492])"
1981,2100,"array([19.29016653, 14.58781028])"
1982,781,"array([19.56700356, 14.81133962])"
1983,2101,"array([19.48431625, 14.73359296])"
1984,782,"array([19.07894553, 14.36687487])"
1985,2102,"array([18.99123889, 14.38771013])"
1986,783,"array([18.54945047, 14.25700453])"
1987,2103,"array([18.47252179, 14.30603631])"
1988,784,"array([19.43422523, 15.3134026 ])"
1989,2104,"array([19.42300882, 15.40888662])"
1990,785,"array([18.2817485 , 14.48940372])"
1991,2105,"array([18.35111351, 14.42549989])"
1992,786,"array([18.76252454, 14.4958904 ])"
1993,2106,"array([18.84799271, 14.45784847])"
1994,787,"array([19.95336419, 15.43977811])"
1995,2107,"array([20.03466824, 15.4585084 ])"
1996,788,"array([17.58640552, 14.53809476])"
1997,2108,"array([17.4856723 , 14.58549906])"
1998,789,"array([19.19182579, 15.40440534])"
1999,2109,"array([19.17820973, 15.30336177])"
2000,790,"array([20.02362076, 15.95590279])"
2001,2110,"array([19.96793775, 15.87077929])"
2002,791,"array([17.81173131, 15.47879815])"
2003,2111,"array([17.7686632 , 15.56736697])"
2004,792,"array([16.71892104, 15.29670992])"
2005,2112,"array([16.67321463, 15.38647302])"
2006,793,"array([19.13170681, 15.00624157])"
2007,2113,"array([19.15591051, 15.10395347])"
2008,794,"array([17.84124325, 14.94408594])"
2009,2114,"array([17.90922596, 15.0054915 ])"
2010,795,"array([18.39855207, 15.71661091])"
2011,2115,"array([18.49514214, 15.69977663])"
2012,796,"array([19.76088386, 15.64974765])"
2013,2116,"array([19.83183386, 15.7223773 ])"
2014,797,"array([18.75581254, 16.97622598])"
2015,2117,"array([18.68793038, 17.05132663])"
2016,798,"array([16.6741126 , 15.65309964])"
2017,2118,"array([16.67129615, 15.55052353])"
2018,799,"array([18.77667444, 15.6387733 ])"
2019,2119,"array([18.68033339, 15.65494291])"
2020,800,"array([18.10389539, 15.19626221])"
2021,2120,"array([18.0365838 , 15.13096475])"
2022,801,"array([20.26955895, 16.32986262])"
2023,2121,"array([20.24792231, 16.4424032 ])"
2024,802,"array([17.17138296, 14.76826042])"
2025,2122,"array([17.26054987, 14.70476535])"
2026,803,"array([20.21344364, 15.53186052])"
2027,2123,"array([20.15432782, 15.49265699])"
2028,804,"array([19.35557309, 15.68787934])"
2029,2124,"array([19.38210705, 15.59502637])"
2030,805,"array([17.64428206, 15.85470841])"
2031,2125,"array([17.67803765, 15.76001012])"
2032,806,"array([19.62237621, 17.42866119])"
2033,2126,"array([19.55287619, 17.42280829])"
2034,807,"array([18.01777989, 14.89369016])"
2035,2127,"array([18.12365138, 14.89814159])"
2036,808,"array([19.03095856, 16.20274872])"
2037,2128,"array([19.08088973, 16.2800771 ])"
2038,809,"array([20.11426556, 16.80373927])"
2039,2129,"array([20.16272205, 16.69981678])"
2040,810,"array([18.44694254, 14.93318915])"
2041,2130,"array([18.34379051, 14.91986183])"
2042,811,"array([19.30680019, 16.02974969])"
2043,2131,"array([19.21576169, 16.06820742])"
2044,812,"array([17.39412801, 15.11552883])"
2045,2132,"array([17.34653651, 15.04130714])"
2046,813,"array([18.47520042, 17.25775615])"
2047,2133,"array([18.55442054, 17.19484073])"
2048,814,"array([19.35482546, 17.34784503])"
2049,2134,"array([19.4318931 , 17.37912941])"
2050,815,"array([19.22706453, 16.52114364])"
2051,2135,"array([19.17918463, 16.44171304])"
2052,816,"array([18.96343616, 16.79166327])"
2053,2136,"array([18.93600353, 16.88226145])"
2054,817,"array([16.85722501, 16.32844431])"
2055,2137,"array([16.93299974, 16.28484321])"
2056,818,"array([17.71289377, 16.13776168])"
2057,2138,"array([17.7274662 , 16.03757553])"
2058,819,"array([19.72655427, 16.97992273])"
2059,2139,"array([19.63594666, 17.02253475])"
2060,820,"array([18.1319398 , 16.21762642])"
2061,2140,"array([18.1993715 , 16.29155816])"
2062,821,"array([17.53932456, 16.72017805])"
2063,2141,"array([17.62394037, 16.7784234 ])"
2064,822,"array([17.79569125, 15.73952076])"
2065,2142,"array([17.76884417, 15.83657348])"
2066,823,"array([17.23564803, 14.83805118])"
2067,2143,"array([17.26788892, 14.91230055])"
2068,824,"array([17.90355244, 16.9335313 ])"
2069,2144,"array([17.81461422, 16.88416818])"
2070,825,"array([19.34394421, 17.09182149])"
2071,2145,"array([19.44134933, 17.06486704])"
2072,826,"array([18.93851964, 16.17230479])"
2073,2146,"array([19.03104612, 16.13998118])"
2074,827,"array([18.41621278, 16.50515549])"
2075,2147,"array([18.34433789, 16.43359678])"
2076,828,"array([17.60878442, 16.49901051])"
2077,2148,"array([17.51706885, 16.51053339])"
2078,829,"array([16.63194184, 16.32569904])"
2079,2149,"array([16.65718428, 16.43647131])"
2080,830,"array([18.68734046, 17.65290031])"
2081,2150,"array([18.57482757, 17.6660759 ])"
2082,831,"array([16.83487972, 16.75947007])"
2083,2151,"array([16.77834996, 16.6632487 ])"
2084,832,"array([17.25610162, 16.55618863])"
2085,2152,"array([17.3462928 , 16.54483401])"
2086,833,"array([17.86923618, 17.4670556 ])"
2087,2153,"array([17.91368129, 17.54943978])"
2088,834,"array([18.82637023, 17.16138068])"
2089,2154,"array([18.86366396, 17.07156645])"
2090,835,"array([17.15611426, 16.19009469])"
2091,2155,"array([17.07609828, 16.22679379])"
2092,836,"array([17.49682477, 17.53151981])"
2093,2156,"array([17.45581004, 17.44857609])"
2094,837,"array([18.04375843, 17.75464868])"
2095,2157,"array([17.98607538, 17.68985273])"
2096,838,"array([17.39163356, 17.18718379])"
2097,2158,"array([17.41738706, 17.27988946])"
2098,839,"array([18.21661323, 17.66307585])"
2099,2159,"array([18.32485271, 17.66948151])"
2100,840,"array([17.50742921, 17.34714332])"
2101,841,"array([17.36400796, 17.38224724])"
2102,842,"array([17.82875501, 17.58103506])"
2103,843,"array([18.49996747, 17.72230157])"
2104,844,"array([17.49855083, 16.60605802])"
2105,845,"array([18.40081586, 17.61485098])"
2106,846,"array([18.07189634, 17.65960194])"
2107,847,"array([16.72944101, 16.46119344])"
2108,848,"array([19.45508958, 17.48115198])"
2109,849,"array([17.7928766 , 16.78644593])"
2110,850,"array([17.01401807, 16.14652332])"
2111,851,"array([19.04090888, 16.37410867])"
2112,852,"array([20.21394574, 16.5365405 ])"
2113,853,"array([17.64343997, 16.8772169 ])"
2114,854,"array([18.99864487, 16.94996738])"
2115,855,"array([18.29580875, 16.27227934])"
2116,856,"array([16.99383926, 16.36626782])"
2117,857,"array([18.26803927, 14.98678987])"
2118,858,"array([20.18275717, 16.6013518 ])"
2119,859,"array([18.24665442, 16.45456786])"
2120,860,"array([18.80111819, 17.00394254])"
2121,861,"array([16.63701814, 15.49512138])"
2122,862,"array([19.52893805, 17.32616938])"
2123,863,"array([16.70683917, 16.6435947 ])"
2124,864,"array([17.36336173, 16.44874232])"
2125,865,"array([19.21733996, 16.35225143])"
2126,866,"array([17.40746844, 14.56260285])"
2127,867,"array([18.65694796, 17.20191928])"
2128,868,"array([17.81168932, 15.65315075])"
2129,869,"array([16.7019752 , 15.43867636])"
2130,870,"array([18.58873497, 17.04328662])"
2131,871,"array([17.67985129, 15.8754318 ])"
2132,872,"array([19.59667689, 16.94493019])"
2133,873,"array([18.20063602, 14.82961769])"
2134,874,"array([17.33875358, 14.72177965])"
2135,875,"array([17.6315145 , 15.67453104])"
2136,876,"array([17.87540988, 15.09611505])"
2137,877,"array([19.91283353, 15.68288096])"
2138,878,"array([19.0549698 , 16.04239199])"
2139,879,"array([17.25625734, 15.07460082])"
2140,880,"array([18.56471856, 15.76681278])"
2141,881,"array([19.24706581, 15.15903441])"
2142,882,"array([19.18894567, 16.16582457])"
2143,883,"array([19.48177133, 17.14487357])"
2144,884,"array([19.0895836, 15.2482042])"
2145,885,"array([17.36229822, 14.87878415])"
2146,886,"array([17.81375585, 15.99565256])"
2147,887,"array([18.61362069, 15.58492298])"
2148,888,"array([19.33250039, 15.42791722])"
2149,889,"array([20.0831297 , 15.55974784])"
2150,890,"array([18.36099896, 14.31236815])"
2151,891,"array([20.10809425, 15.38776834])"
2152,892,"array([19.47317699, 15.58346035])"
2153,893,"array([19.04420102, 14.46263505])"
2154,894,"array([18.06848618, 15.0400735 ])"
2155,895,"array([19.88591007, 15.90723527])"
2156,896,"array([19.45533474, 14.64380881])"
2157,897,"array([18.79473342, 14.38332671])"
2158,898,"array([19.32152212, 14.67572879])"
2159,899,"array([18.45909937, 14.41958924])"
