# index, gene, tax_id, _pos
461,6239,179454,"array([ 4.7457815, 10.5215807])"
462,6239,179458,"array([2.98750455, 9.19378227])"
463,6239,179477,"array([ 3.54918547, 10.82777649])"
464,6239,179486,"array([5.68108554, 8.00905943])"
465,6239,179510,"array([ 4.27988572, 11.29579999])"
466,6239,179537,"array([ 4.70691725, 10.32376327])"
467,6239,179541,"array([ 3.1882117 , 10.17757282])"
468,6239,179551,"array([3.85971487, 7.04301598])"
469,6239,179586,"array([4.79723632, 9.05665154])"
470,6239,179597,"array([3.29308761, 9.82999063])"
471,6239,179603,"array([3.79349824, 7.7092389 ])"
472,6239,179611,"array([2.36190019, 9.234204  ])"
473,6239,179686,"array([ 3.42095994, 10.60577256])"
474,6239,179802,"array([3.50395133, 9.24375928])"
475,6239,179817,"array([ 2.21727093, 10.0763022 ])"
476,6239,179824,"array([4.24236092, 7.71536925])"
477,6239,179839,"array([ 3.8879126 , 10.10486707])"
478,6239,179877,"array([ 3.39893262, 10.17789578])"
479,6239,179879,"array([ 2.23214635, 10.43701436])"
480,6239,179893,"array([4.78581267, 7.41013793])"
481,6239,179995,"array([4.90383901, 7.63557017])"
482,6239,180044,"array([ 4.34374278, 10.55975538])"
483,6239,180072,"array([ 4.86082772, 10.7880529 ])"
484,6239,180073,"array([5.51434494, 9.55483544])"
485,6239,180077,"array([1.72932485, 9.95980069])"
486,6239,180168,"array([5.52669483, 7.41931629])"
487,6239,180207,"array([3.10850267, 9.63265283])"
488,6239,180233,"array([ 4.17757975, 10.43162639])"
489,6239,180236,"array([4.32170918, 7.61523639])"
490,6239,180240,"array([ 3.29156128, 10.08037018])"
491,6239,180304,"array([2.25664091, 8.17903645])"
492,6239,180324,"array([4.26218828, 8.3668802 ])"
493,6239,180368,"array([2.17074547, 9.57830294])"
494,6239,180410,"array([2.32877656, 8.91014245])"
495,6239,180522,"array([3.50949035, 8.4461369 ])"
496,6239,180688,"array([1.91274101, 9.61121333])"
497,6239,180747,"array([ 2.24176486, 10.57415181])"
498,6239,180748,"array([2.26400077, 6.2440371 ])"
499,6239,180750,"array([5.92158334, 6.96446531])"
500,6239,180809,"array([ 3.44889244, 11.28742347])"
501,6239,180843,"array([ 2.77015228, 10.32331491])"
502,6239,180868,"array([ 2.96097091, 10.66170921])"
503,6239,180985,"array([6.99886225, 8.33712969])"
504,6239,181002,"array([4.34342757, 8.5145862 ])"
505,6239,181036,"array([6.41874655, 8.77980914])"
506,6239,181175,"array([ 2.46275389, 10.75437983])"
507,6239,181231,"array([3.98018245, 7.78323264])"
508,6239,181264,"array([5.88296674, 5.67975415])"
509,6239,181292,"array([3.55650446, 7.49303247])"
510,6239,181340,"array([2.89162395, 9.77053035])"
511,6239,181348,"array([5.53601717, 7.12214361])"
512,6239,181382,"array([2.08643209, 9.83866022])"
513,6239,181488,"array([3.03436439, 9.99053716])"
514,6239,181607,"array([ 2.31847354, 10.33851484])"
515,6239,181772,"array([5.67936879, 7.39809035])"
516,6239,181902,"array([3.89964414, 9.84442331])"
517,6239,182004,"array([2.14688266, 9.29632104])"
