# index, gene, tax_id, _pos
510,9606,5445,"array([1.13275872, 3.09160853])"
511,9606,5450,"array([-2.84710621,  1.62419508])"
512,9606,6477,"array([-2.90459665,  1.65952152])"
513,9606,5494,"array([0.5267691 , 1.88531532])"
514,9606,861,"array([0.47247248, 2.11690646])"
515,9606,5495,"array([0.82867384, 1.66551622])"
516,9606,5499,"array([0.29935911, 2.31591542])"
517,9606,6774,"array([-0.07113834,  2.40698879])"
518,9606,23451,"array([0.59389563, 2.41249762])"
519,9606,5500,"array([0.36886399, 2.05807886])"
520,9606,5501,"array([0.76381337, 2.13922203])"
521,9606,5511,"array([1.27600209, 2.94187105])"
522,9606,5515,"array([1.19258824, 2.20670388])"
523,9606,207,"array([1.14333069, 1.93627126])"
524,9606,1977,"array([1.37025031, 2.06127073])"
525,9606,999,"array([0.24091268, 2.45713989])"
526,9606,2309,"array([1.42683258, 2.10138378])"
527,9606,3725,"array([1.28188164, 1.92063514])"
528,9606,5594,"array([1.03309928, 2.20743425])"
529,9606,5595,"array([0.96601229, 2.02964982])"
530,9606,5599,"array([1.42526303, 2.06259612])"
